Id	CAS	SMILES	STATUS	EXP Class
11682		O=C(Nc2nc1ccccc1s2)C(C(F)(F)F)C(F)(F)F	Test	174
11683		N#CC(C#N)=C(NCC=C)SC	Test	91
11684		O=C(OC1CC(C)CCC1C(C)C)c2ccc(cc2)C(=O)OC3CC(C)CCC3C(C)C	Test	75
11685		O=C(OCc1ccccc1[N+](=O)[O-])Nc2ccccc2	Test	141
11686		O=C1OCC2C(=CC=C(C)C12)C	Test	88
11687		O=C(Nc1cccc(c1)Cl)C(C(F)(F)F)C(F)(F)F	Test	154
11688		O=C(OC)CC(C)CCC1C(O)(C)CCC2C(C)(C)CCCC12(C)	Test	70
11689		O=C(Nc1ccc(OC)cc1)C(C(F)(F)F)C(F)(F)F	Test	186
11690		O=C(OC2CC1CC(=O)CCC1(C)C3CC(=O)C4(C)(C(CCC4(C23))C(C)CCC(=O)OC))C	Test	166
11691		O=C(O)C(=O)Cc1ccc(OC)cc1	Test	194
11692		O=C(Nc2cccc1ccccc12)C(C(F)(F)F)C(F)(F)F	Test	224
11693		n1[nH]c(c(c1C)Cc2ccccc2)C	Test	119
11694		N1=NC(C(=C1C)CC)C	Test	43
11695		O=C(NCC(c1ccccc1)c2ccccc2)c3ccccc3	Test	123
11696		OC(c1ccccc1)c2cccc(c2)C	Test	53
11697		O=C(Oc2ccc(OC(=O)c1ccccc1)cc2)c3ccccc3	Test	115
11698		O=C(Nc1nccs1)C(C(F)(F)F)C(F)(F)F	Test	148
11699		O1CCOC14(CCC3C5CCC2CCCCC2(C)C5(CCC34(C)))	Test	143
11700		O1CCOC15(CCC3(C)(C(CCC2C4CCCC4(C)(CCC23))C5))	Test	117
11701		O=C1CCC4(C)(C(C1)CC2(OCCO2)C3C5CCC(=O)C5(C)(CCC34))	Test	207
11702		O=C1C(C)C2CCC1(C)C2(C)(C)	Test	38
11703		C2=CC1(CC1)C3C2C5C=CC3C45(CC4)	Test	45
11704		OC2c1ccccc1C2	Test	58
11705		O=C(NCc1ccccc1)C(C(F)(F)F)C(F)(F)F	Test	194
11706		O=C2CCC3C4CCC1CC(O)(CC)CCC1(C)C4(CCC23(C))	Test	115
11707		O=C(Nc1cccc(c1)[N+](=O)[O-])C(C(F)(F)F)C(F)(F)F	Test	200
11708		O=C(O)C2(C(=O)O)(C1CCCCCCC12)	Test	217
11709		O=C1C(O)=C(C)CC(C)(C)C1	Test	89
11710		[O-][N+](=Nc1cccc(O)c1)c2cccc(O)c2	Test	183
11711		O=C(NNc1ccccc1)C2CCCCC2	Test	164
11712		O=C2OC(OC(=O)C2(=Cc1cccc(c1)[N+](=O)[O-]))(C)C	Test	177
11713		O=C(OC2C(OCc1ccccc1)OC(C)C(OC(=O)C)C2(OC(=O)C))C	Test	112
11714		O=C(OCCC(C)C)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Test	61
11715		O=COC2CCC3C4CCC1CC(=O)CCC1(C)C4(CCC23(C))	Test	125
11716		O=C(n2c1ccccc1c(c2C)C)C	Test	74
11717		O=C2CCC3C4CCC1CCCCC1(C)C4(CCC23(C))	Test	121
11718		O=C1C=C(N=C2N=C(NN12)C(F)(F)F)C	Test	215
11719		O=C(NCCc1ncccc1)c2cc(cc(c2)[N+](=O)[O-])[N+](=O)[O-]	Test	120
11720		O=C(NCc1ncccc1)c2cc(cc(c2)[N+](=O)[O-])[N+](=O)[O-]	Test	120
11721		O=C(O)CCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CC(=O)C23(C))	Test	221
11722		O=C(OC)CCC(C)C2CCC3C4CCC1CC(=O)CCC1(C)C4(CCC23(C))	Test	117
11723		O=C(OCC)C2=C(NC(=O)NC2(c1ccccc1Cl))C	Test	217
11724		O=C1C=C(NC)C(=O)c2ccccc12	Test	230
11725		O=C(O)c2ccccc2(C(=O)c1ccc(c(c1)[N+](=O)[O-])C)	Test	205
11726		O=C1CCC3(C)(C(C1)CCC2C4CCCC4(C)(CCC23))	Test	102
11727		OC4CCC2(C)(C(CCC1C3CCCC3(C)(CCC12))C4)	Test	148
11728		O=C4N(c1ccccc1)C(c2ccccc2)C4(c3ccccc3)	Test	134
11729		O=C(O)CCC(C)Cc1ccccc1	Test	56
11730		Oc1ccc2cc(N)ccc2(c1)	Test	185
11731		Oc1cc2c(cc1(OC))CNCC2	Test	222
11732		n1c(cc(n1CN(c2ccc(cc2)N(Cn3nc(cc3C)C)Cn4nc(cc4C)C)Cn5nc(cc5C)C)C)C	Test	175
11733		O=C(OC)c1nn(c(c1)C)CN(c2ccccc2)Cn3nc(cc3C)C(=O)OC	Test	125
11734		O=C(OCC)C2=C(NC(=O)NC2(c1ccccc1C(F)(F)F))C	Test	203
11735		O=C(OCC)c2cccnc2(c1ncccc1(C(=O)OCC))	Test	90
11736		O=[N+]([O-])c1ccc(cc1)C3Nn2c(nnc2S3)c4cccc(c4)[N+](=O)[O-]	Test	205
11737		[O-][P+]Test(c1ccccc1)(CC(=C(CC2)Cl)C)	Test	143
11738		O=C3OC(OC2OC(=O)c1ccccc12)c4ccccc34	Test	222
11739		N#CC=2c4ncccc4(C(=O)N3c1ccccc1N(C=23)C)	Test	293
11740		N#CC(c1ncccc1[N+](=O)[O-])c3nc2ccccc2n3C	Test	214
11741		O=C2OC(OC(=O)C2(=Cc1ccc(OC)c(OC)c1))(C)C	Test	164
11742		O=C2OC(OC(=O)C2(=Cc1ccc(cc1)Cl))(C)C	Test	172
11743		O=C2OC(OC(=O)C2(=Cc1ccccc1(F)))(C)C	Test	142
11744		O=C2c3ccccc3(C(=O)c1c2(ccc(c1(NC(=O)C))C))	Test	133
11745		c1ccc(cc1)C3=Cc2ccccc2C3	Test	167
11746		O=C(OC)CCC(C)C3CCC2C4C(=O)CC1CC(=O)CCC1(C)C4(CC(=O)C23(C))	Test	243
11747		O=C(OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(=O)CBr)C	Test	124
11748		O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))C	Test	140
11749		O=C(NCCc1ccccc1)c2cc(cc(c2)[N+](=O)[O-])[N+](=O)[O-]	Test	204
11750		O=C(NC)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Test	149
11751		O=C1OC(OC)c2ccccc12	Test	44
11752		O1c2ccc(cc2(OC1))C(N3CCCCC3)=S	Test	113
11753		O1c2ccc(cc2(OC1))C(N3CCOCC3)=S	Test	154
11754		O=C(OC)c2ccccc2(NC(=O)c1ccccc1)	Test	99
11755		O=C1c3ccc(cc3(C(=O)c2ccc(cc12)C))C	Test	240
11756		O=C(Oc1cccc(c1)NC(=O)c2ccccc2)c3ccccc3	Test	153
11757		O=C2OC(=O)C3Cc1ccccc1CC23	Test	188
11758		O=C(c1ccccc1)CCC(O)c2ccccc2	Test	95
11759		O=C(N)c1c(N)[nH]nc1SC	Test	176
11760		O=C2NC(=O)C(=Cc1ccc(cc1)Cl)C(=O)N2	Test	243
11761		O=C2OC(OC(=O)C2(=NNc1ccccc1[N+](=O)[O-]))(C)C	Test	165
11762		O=C2OC(OC(=O)C2(=NNc1ccc(cc1)Cl))(C)C	Test	156
11763		O=C2OC(OC(=O)C2(=NNc1ccc(cc1)C))(C)C	Test	130
11764		O=C1c4ccccc4(C(=O)N2N1C3C=CC2C3)	Test	231
11765		O=C(OCC)C2=C(NC(=O)NC2(c1cccc(OC)c1(O)))C	Test	209
11766		O=C3OC(OC(=O)C3(=Cc1oc(cc1)c2ccccc2[N+](=O)[O-]))(C)C	Test	153
11767		O=C2OC(OC(=O)C2(=Cc1ccc(cc1)N(C)C))(C)C	Test	162
11768		O(c1ccccc1)C(Oc2ccccc2)=S	Test	106
11769		N#Cc1c(N)c(C(=O)OCC)sc1SCC(=O)OCC	Test	141
11770		O=C(O)C3N(C(=O)C)C(c2[nH]c1ccccc1c2C3)(C)C	Test	160
11771		Oc1c(N)cc(cc1C(C)(C)C)C(C)(C)C	Test	161
11772		O=C(C#Cc1cccc(C#CC(=O)OCC)c1)OCC	Test	56
11773		O=C(c1ccc(cc1)C(=O)CCl)CCl	Test	153
11774		N#CCc2nn(c1ncnc(N)c12)C	Test	137
11775		O=C(Nc1ccccc1)C(=O)C	Test	100
11776		O=C(OC2CCCC1=CC(=O)CCC12(C))C	Test	90
11777		Nc1ccc(c(N)c1)c2ccc(N)cc2(N)	Test	158
11778		O=C2NC(=O)C(=Cc1ccc(OC)c(OC)c1)C(=O)N2	Test	265
11779		O=C(OC4CCC2(C)(C(CCC1C3CCC(C(C)CCC(=O)OC)C3(C)(C(OC(=O)C)CC12))C4))C	Test	116
11780		O=C(OC1CCC3(C)(C(C1)CC(OC(=O)C)C2C4CCC(C(C)CCC(=O)OC)C4(C)(CCC23)))C	Test	186
11781		O=C(OCC2OC(OC1C(OC(OC)C(OC(=O)C)C1(OC(=O)C))COC(=O)C)C(OC(=O)C)C(OC(=O)C)C2(OC(=O)C))C	Test	131
11782		O=C(O)CCCCC(=O)c1cc(OC)ccc1(OC)	Test	76
11783		c1ccc3c(c1)CCc2ccccc2CC3	Test	109
11784		c1(c(c(c(c(c1C)CCl)CCl)C)C)C	Test	135
11785		O=C2C=C(NCCc1ccccc1)C(=O)c3ccccc23	Test	141
11786		O=C2c1c(cc(cc1C2)C)C	Test	48
11787		O=C(O)C2c1ccccc1C2	Test	74
11788		O=C2C(=NNc1ccccc1)C(=O)CC(C)(C)C2	Test	148
11789		O=C1OC(O)C2=CC=CC(C)C12	Test	117
11790		O(c2cc(ccc2(OCc1ccccc1))CCl)C	Test	73
11791		O(c1c(c(c(OC)c(c1C)Br)C)C)C	Test	72
11792		O=C3c1ccccc1C(c2ccccc2)CC3	Test	75
11793		O=C(OCC)NNC(=O)NCCCC	Test	97
11794		O=C1C=CC(=CN1Cc2ccccc2)[N+](=O)[O-]	Test	96
11795		O=C(O)C(=C(c1ccccc1)c2ccccc2)C	Test	163
11796		O=C(c1ccccc1)C(N2CCOCC2)=S	Test	75
11797		O(c1ccccc1C(N2CCOCC2)=S)C	Test	86
11798		O(c1ccccc1C(N2CCCCC2)=S)C	Test	85
11799		O=C(OCC)C(C)C(O)(c1ccccc1)c2ccccc2	Test	102
11800		O=C2C=C1CCCC(O)C1(C)CC2	Test	57
11801		N#CC2c1cc(OC)c(OC)cc1C2	Test	82
11802		O=C2c3ccccc3(C=C1C=CC=CN12)	Test	166
11803		N#Cc2c(NC(=O)c1ccccc1)sc3c2CCCC3	Test	110
11804		O=C(OC2CCC3C4C(C)CC1CC(=O)CCC1(C)C4(CCC23(C)))C	Test	142
11805		O=C(O)CC2CCC1C3CCC(=O)C3(C)(CCC1C2(C)(CC(=O)O))	Test	224
11806		N=1c2ccccc2(N=C(C)CC=1C)	Test	194
11807		O=C(OC2c1ccccc1C2)C	Test	31
11808		O=C(Oc1ccc(cc1)Cl)c2ccc(cc2)C(=O)Oc3ccc(cc3)Cl	Test	197
11809		O=C(NCCCn2cnc1c(ncnc12)N)c3cc(cc(c3)[N+](=O)[O-])[N+](=O)[O-]	Test	234
11810		O=C(c1ccc3c2c1c(ccc2CC3)[N+](=O)[O-])Cc4ccccc4	Test	189
11811		O=C1OC(C)(C)C2CCCCC12	Test	80
11812		O=C1OC(=CC(=O)C1)C	Test	188
11813		O=C(OC3CC2=CC(=O)C1C4CCC(=O)C4(C)(CCC1C2(C)CC3))C	Test	182
11814		O(c1ccc2ccccc2(c1))C(N(C)C)=S	Test	90
11815		O=C(O)Cc2ccc(OC)c(OCc1ccccc1)c2	Test	126
11816		N(=Cc1ccc2OCOc2(c1))CCN=Cc3ccc4OCOc4(c3)	Test	178
11817		O=C1CC(C)(C)CC2N(C=CC12)C	Test	109
11818		O=C1CCCC2N(C=CC12)C	Test	85
11819		N1=NC2N=C(C=C(C2(=C1N))C)C	Test	280
11820		n1cnc2c(nn(c2(c1N))C)C	Test	238
11821		O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])n2nc(c(n2)C)[N+](=O)[O-]	Test	123
11822		O=C1OC(=O)C3C1C2OC3(C=C2)(C)	Test	70
11823		O=C1CCC3C1C2C(=O)CCC23	Test	67
11824		c1ccc(cc1)c3c2ccccc2n(c3C)C	Test	111
11825		O=C(OC4CCC2(C)(C(CCC1C3CCC(=O)C3(C)(CCC12))C4))C	Test	138
11826		O=C3c1ccccc1CC(=O)c2ccccc2C3	Test	208
11827		OC4CCC3(C)(C(CCC2C3(CCC1(C)(C2(CCC1(O)(C)))))C4)	Test	164
11828		OC12(CC=CCC2(O)(CC=CC1))	Test	83
11829		Oc2nc1ccc(cc1c(c2)C)C	Test	240
11830		OCC1OC(C=C1)n3cnc2c(ncnc23)N	Test	190
11831		O=C2NN(c1ccccc1)C(=O)C2	Test	191
11832		O=C(N)NN=C(O)C	Test	165
11833		O=Cc1c(c(c(c(c1C)C)C)C)C	Test	133
11834		O=C2c1c(c(c(c(c1C2)C)C)C)C	Test	161
11835		O=C(O)c1cc(OC)ccc1C	Test	147
11836		c1ccc2c(c1)c(c(c(c2Br)C)C)Br	Test	164
11837		O=C(OCC2OC(Oc1ccc(cc1)[N+](=O)[O-])C(OC(=O)C)C(OC(=O)C)C2(OC(=O)C))C	Test	177
11838		Oc1cc2cncc(c2(cc1(OC)))Cc3ccccc3	Test	207
11839		O=[N+]([O-])c1ccc(cc1)NN=C(c2ccccc2)c3ccccc3	Test	156
11840		OC5CCC3(C)(C(CCC2C4CCC(C1(OCCO1)C)C4(C)(CCC23))C5)	Test	174
11841		O=[N+]([O-])c2ccc(Nc1ccc(cc1)C)c(c2)[N+](=O)[O-]	Test	140
11842		N#CCCn2cnc1c(ncnc12)N	Test	255
11843		O=C(NCc1cnccc1C)C	Test	92
11844		O=C(OCC3OC(N1C=NC2C(=NC=NC12)N)C(OC(=O)C)C3(OC(=O)C))C	Test	175
11845		N3=C1C=C(OC)C=CC1=C(c2ccccc2)C3c4ccccc4	Test	212
11846		O=C(Nc1ccccc1)C(c2ccccc2)c3ccccc3	Test	177
11847		O=C1OC(=O)C2C4C=CC(C12)C5C3C(=O)OC(=O)C3C45	Test	356
11848		O=C(OC2CCC3C4CCC1CC(=O)CCC1(C)C4(CCC23(C)))C	Test	146
11849		O=Cc1c(OC)cc(OC)cc1C	Test	65
11850		OC4CC3=CCC1C(CCC2(C)(CCCC12))C3(C)CC4	Test	136
11851		c1ccc2c(c1)N(C(=S)S2)CN3CCCCC3	Test	277
11852		O=C(NNC(=O)c1ccc(cc1)Cl)c2ccc(cc2)Cl	Test	260
11853		N#CC(C#N)=C2C(=O)Nc1ccccc12	Test	211
11854		O=C(OC4(C(=O)C)(CCC2(C)(C(CCC1C3CCC(O)C3(C)(CCC12))C4)))C	Test	193
11855		O=C(N)c1c[n+]([O-])ccc1C	Test	280
11856		N#Cc1c[n+]([O-])ccc1C	Test	185
11857		O=C(c1ccc2ccccc2(c1))CC(=O)C	Test	78
11858		O=C2CCC3C4CCC1CC=CCC1(C)C4(CCC23(C))	Test	104
11859		O=C1NC(=O)C(CN1C)Br	Test	149
11860		O=C1NC(=O)CCN1C	Test	171
11861		O=C(O)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)COC(=O)C	Test	110
11862		O=C(Nc1cccc(c1)[N+](=O)[O-])Nc2cccc(c2)[N+](=O)[O-]	Test	234
11863		O=C1c4ccccc4(C(=O)c2c(O)c3ccccc3(cc12))	Test	321
11864		O=C2CCC3C4CCC1CC(O)(C#C)CCC1(C)C4(CCC23(C))	Test	238
11865		O=C2CC1CC(O)CCC1(C)C3CCC4(C(=O)CCC4(C23))(C)	Test	200
11866		O=C(c3ccc2c1c3(cccc1CC2))Cc4ccccc4	Test	114
11867		O=C(OC)C(=O)C2C(=O)c1ccc(OC)cc1CC2	Test	71
11868		O=C(NCCc2ccc(OCc1ccccc1)c(OC)c2)CC(C)C	Test	114
11869		O=C(Nc2ccccc2(NC(=O)c1ccccc1))c3ccccc3	Test	302
11870		O=C1OC(=O)c2cc(ccc12)[N+](=O)[O-]	Test	115
11871		Oc1ccccc1CNCc2ccccc2(O)	Test	162
11872		O=C(C(=O)Cc1ccccc1)Cc2ccccc2	Test	86
11873		O=C(NN)c1cnccc1C	Test	177
11874		O=C(N)NN=C(O)Cc1ccccc1	Test	168
11875		O=C(O)c2cc(OC)c(OC)c(OCc1ccccc1)c2	Test	178
11876		O=C(O)c1cc(OC(=O)C)c(OC)c(OC)c1	Test	151
11877		O=C(OCC)C1=CN=NC1C	Test	137
11878		C#CC3(O)(CCC2C4CC=C1CC(O)CCC1(C)C4(CCC23(C)))	Test	248
11879		O=C(O)CC(O)(c1ccccc1)c2ccccc2	Test	210
11880		O=Cc2cccc1c2(cccc1[N+](=O)[O-])	Test	136
11881		Fc2ccc(N=Nc1ccccc1)cc2	Test	80
11882		O=C(OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(SCC)SCC)C	Test	112
11883		O=C1OC3(OC1c2ccccc2)(CCCCC3)	Test	87
11884		O=C(N)c1cnn(c1(N))CCO	Test	239
11885		c1c(c(cc(c1C)CCl)CCl)C	Test	97
11886		O=C(OCC)C2=C(NC(=O)NC2(c1ccccc1))C	Test	180
11887		OCCn2ncc1c(ncnc12)N	Test	218
11888		N=1C=NC2N(N=C(C)C2(C=1N))C	Test	190
11889		OC1(CCCCC1)C2(O)(CCCCC2)	Test	127
11890		c1ccc2c(c1)cc(c(c2Br)C)C	Test	63
11891		N=1C=NC2N(N=CC2(C=1NN))C	Test	257
11892		O=C(OCc1ccccc1)NC2C(OC(=O)C)OC(COC(=O)C)C(OC(=O)C)C2(OC(=O)C)	Test	150
11893		c1ccc(cc1)C(c2ccccc2)N(C)C	Test	69
11894		O=C(OCC)C1=C(N=NC1C)C	Test	119
11895		O=C(OCC)C2=C(NC(=C(C(=O)OCC)C2(c1occc1))C)C	Test	164
11896		O=C(OC)C2=C(NC(=C(C(=O)OC)C2(c1occc1))C)C	Test	186
11897		O=C1N=CN3N=C(C=CC3(=C1c2c(cccc2Cl)Cl))Sc4ccccc4	Test	264
11898		N#Cc1c(N)cc(nc1Br)N	Test	257
11899		N3=CC=NC4c2cccc1cccc(c12)C34	Test	146
11900		c1ccc(cc1)C=C(Br)Br	Test	75
11901		n1c3ccccc3(nn1c2ccccc2)	Test	107
11902		O=C(O)C(c1ccc(cc1)C)C	Test	41
11903		OC(COc1cccc(c1C)C)CNC(C)(C)C	Test	57
11904		O=C(c1ccccc1)c4ccc3c2c4(cccc2CC3)	Test	101
11905		C1=CC(=C2C(=CC=C(C(=C1C)C2)C)C)C	Test	72
11906		O=C1C(=Cc2cc3ccccc3(cc2(C=C1C)))C	Test	182
11907		OC(c1ccccc1)CCCc2ccccc2	Test	47
11908		O=C(OCC2OC(OC1C(OC(OC(=O)C)C(OC(=O)C)C1(OC(=O)C))COC(=O)C)C(OC(=O)C)C(OC(=O)C)C2(OC(=O)C))C	Test	138
11909		FC2(F)(C=1C=CC=CC2(=CC=CC=Training))	Test	119
11910		O=C(Nc1ccc(OC)cc1)c2ccccc2	Test	153
11911		c1ccc2c(c1)C3C(=C(C)C)C2CC3	Test	90
11912		c1ccc2c(c1)C3C=CC2C3(=C(C)C)	Test	92
11913		O=C1C(=O)c2ccccc12	Test	131
11914		c1ccc2c(c1)N(C)C3CCCCC23	Test	53
11915		O=C(OCC)c1nn(c(c1)C)C	Test	87
11916		O=C2C=CC3C1C=CC(C1)C23	Test	56
11917		N1=NC(C(=C1C)C)C	Test	138
11918		O=[N+]([O-])c2ccc(N=Nc1ccc(cc1)[N+](=O)[O-])cc2	Test	212
11919		O=C2c1ccccc1C2	Test	14
11920		O=C(OCC)C=1N=C(C)CC=1C	Test	126
11921		c1c3c(cc2c1CC2)CC3	Test	101
11922		c1ccc(cc1)CC(c2ccccc2)c3ccccc3	Test	52
11923		O=C1C3(C(=O)C12(CCCCC2))(CCCCC3)	Test	166
11924		O=[N+]([O-])c1cccc(N)c1[N+](=O)[O-]	Test	122
11925		O=[N+]([O-])c1cc(F)ccc1(O)	Test	73
11926		O=C(OC)C2=C(NC(=C(C(=O)OC)C2(c1ccccc1))C)C	Test	198
11927		O=C2c1ccccc1[N+]([O-])=C2c3ncccc3	Test	182
11928		O3C(CP(c1ccccc1)c2ccccc2)C(OC3(C)C)CP(c4ccccc4)c5ccccc5	Test	87
11929		O=C(O)c2ccc(OC(=O)c1ccccc1)cc2	Test	89
11930		O=C(OC1CCC4(C)(C(C1)CC(OC(=O)C)C2C4(CC(=O)C3(C)(C(CCC23)C(C)CCC(=O)OC))))C	Test	178
11931		c1ccc(cc1)C3Nc2ccccc2C3	Test	49
11932		c1cc(cc(c1)C(CBr)Br)C(CBr)Br	Test	65
11933		OCC(O)Cn2cnc1c(ncnc12)N	Test	203
11934		OC(C1OC(OC1)(C)C)C(O)C2OC(OC2)(C)C	Test	114
11935		O=C(OCC(Cl)(Cl)Cl)NC(C(=O)O)c1ccccc1	Test	142
11936		O=C(Nc1ncccc1)Cc2ccc(cc2)c3ccccc3	Test	122
11937		OC1OC2COC(OC2(C(O)C1(O)))c3ccccc3	Test	174
11938		O=C(O)C(C)Cc1ccccc1	Test	37
11939		Nc1ccccc1CCc2ccccc2(N)	Test	33
11940		O=C2OC(=O)c1c2(cccc1C)	Test	116
11941		O=C(O)C3NCC2=NC1=CCC=CC1=C2C3	Test	296
11942		N=2OC(c1ccccc1)CC=2c3ccccc3	Test	75
11943		O=C3c1ccccc1C(c2ccccc2)C3	Test	77
11944		Oc1ccc(cc1)C2(c3ccccc3(OC(C)(C)C2))(C)	Test	140
11945		O=C(c1ccccc1)c2ccccc2(NC(=O)C)	Test	88
11946		O1C(=CC(C=C1C)=S)C	Test	142
11947		O=C(OC2C1OCC(O1)C(OC(=O)C)C2(OC(=O)C))C	Test	110
11948		OCC(O)C(O)C(O)C(SCC)SCC	Test	127
11949		OC(c1ccccc1)C(O)(c2ccccc2)c3ccccc3	Test	163
11950		O=C1OC(c2ccccc12)Cl	Test	60
11951		OCC(O)C(O)C(O)C(O)C(SCC)SCC	Test	128
11952		O=C(OCc1ccccc1)NC(C(=O)O)CSSCC(NC(=O)OCc2ccccc2)C(=O)O	Test	84
11953		O=C(NO)CN	Test	156
11954		O=C(O)c3cc1ccccc1c2ccccc23	Test	253
11955		c1ccc(cc1)C(C(c2ccccc2)Br)Br	Test	239
11956		O=C(O)C1CCCC1(C(=O)O)	Test	160
11957		[N-]=[N+]=Nc1ccccc1c2ccccc2	Test	49
11958		c1c2c(cc(c1Cl)Cl)c3cc(c(cc23)Cl)Cl	Test	239
11959		O=C(OCC)c1cn[nH]c1(N)	Test	103
11960		Nc1ccccc1Cc2ccccc2(N)	Test	55
11961		O=C(c1ccccc1)N3CCN(C(=O)c2ccccc2)CC3	Test	194
11962		O=C(Oc1ccc(OC(=O)C)c2ccccc12)C	Test	124
11963		n1[nH]c(c(N)c1C)C	Test	192
11964		O=C(N)c1nc2ccccc2(nc1)	Test	195
11965		O=C(Nc1cccc(c1)[N+](=O)[O-])c2ccccc2	Test	155
11966		O=C(OCC)c1c(N)sc2c1CCCC2	Test	116
11967		N#Cc1ccc2OCOc2(c1)	Test	94
11968		O=C2OCc1ccccc1C2	Test	83
11969		O=C(OCC)C=1N=NC(C=Training)C	Test	82
11970		O=C(OCC)c1n[nH]c(c1)C	Test	87
11971		O=C(Nc1ccc(cc1)CCCC)C	Test	105
11972		O=C(Nc1ccc(cc1)[N+](=O)[O-])c2ccccc2	Test	198
11973		N#Cc1ccc(O)c(c1)[N+](=O)[O-]	Test	141
11974		c1(c(c(c(c(c1CBr)CBr)CBr)CBr)CBr)CBr	Test	292
11975		c1(c(c(c(c(c1CCl)C)C)CCl)C)C	Test	194
11976		O=C(OCC)C=1C(=NC(C(=O)OCC)C=1C)C	Test	137
11977		O=C2c1ccccc1[N+]([O-])=C2c3ccccc3	Test	186
11978		OCc2ccc(OC)c(OCc1ccccc1)c2	Test	85
11979		N1=C(OCC1(C)C)C	Test	114
11980		OC(c1ccccc1(OC))(c2ccc(OC)cc2(OC))c3ccc(OC)cc3(OC)	Test	137
11981		O=C2NC(=O)C(=Cc1ccc(cc1)N(C)C)C(=O)N2	Test	245
11982		O=C1OC(c2ccccc12)(C)C	Test	70
11983		C(=C(c1ccccc1)c2ccccc2)=C(c3ccccc3)c4ccccc4	Test	140
11984		c1cc(ccc1C(Br)Br)C(Br)Br	Test	168
11985		O=C(O)C3NC(C2=NC1=CCC=CC1=C2C3)C	Test	244
11986		O=C(NCCO)c1cc(cc(OC)c1(O))CC=C	Test	95
11987		n1[nH]c(cc1CCN3CCN(c2cccc(c2)Cl)CC3)C	Test	106
11988		n2c(cc1cc(OC)c(OC)cc1c2Cc3ccccc3)CC	Test	78
11989		Oc1ncccc1C	Test	138
11990		Oc1c(cc(cc1C(C)(C)C)S)C(C)(C)C	Test	76
11991		O=C(Nc1ccccc1[N+](=O)[O-])c2ccccc2	Test	96
11992		O=C1OC(=O)c2cc3ccccc3(cc12)	Test	249
11993		O=C(NCCNC(=O)c1ccccc1)c2ccccc2	Test	244
11994		O=C(Nc1ccc(cc1)C)Nc2ccc(cc2)C	Test	266
11995		O=C(O)c1ccc(cc1(C(=O)O))[N+](=O)[O-]	Test	162
11996		Oc1c4ccccc4(ccc1c3ccc2ccccc2c3(O))	Test	300
11997		O=C(Nc1cccc(c1)C)c2ccccc2	Test	125
11998		N#CN=C(SC)SC	Test	54
11999		c1(c(c(c(c(c1Cl)Cl)CCl)Cl)Cl)CCl	Test	174
12000		O=C(c1ccc(O)cc1)CCC	Test	91
12001		O=C(OC(C)C)c4ncc3[nH]c2ccc(OCc1ccccc1)cc2c3c4COC	Test	150
12002		n1ccn(c1)CC(OCc3csc2c3(cccc2Cl))c4ccc(cc4Cl)Cl	Test	146
12003		n1c[nH]cc1Cc2cccc(c2C)C	Test	114
12004		O=C(O)CN(C(c2cccc1c2(ccc(OC)c1C(F)(F)F))=S)C	Test	164
12005		O=C(OCC)Nc1ccc(nc1(N))NCc2ccc(F)cc2	Test	114
12006		O=C(NCc1cnccc1C)c2ccccc2	Test	112
12007		O=C(O)CCC(c1ccc(cc1)C)C	Test	42
12008		O=C(Nc1ccc(cc1)C(=O)CCCCCCC)C	Test	123
12009		Oc1cc2c(cc1(OC))CCN(C)C2C	Test	183
12010		O=C(n2cc(c1ccccc12)C)C	Test	65
12011		Oc1c(cc(cc1Br)Br)c2cc(cc(c2(O))Br)Br	Test	205
12012		O=C(Oc1ccccc1(C(=O)O))OC	Test	134
12013		O=NN2c1ccccc1CC2	Test	83
12014		O=C1NC=CC=C1[N+](=O)[O-]	Test	232
12015		O=[N+]([O-])c1ccc2nc(N)sc2(c1)	Test	248
12016		O=C1OC(=O)c2c1c(ccc2C)C	Test	195
12017		O=C(NC1CCCCC1)N[S+Test]([O-])([O-])c2ccc(cc2)C(=O)C	Test	188
12018		Nc1cccc2c(N)cccc12	Test	158
12019		N#CC(C#N)=Cc1ccc(cc1)Cl	Test	91
12020		O=C(OCC)C2=C(NC(=C(C(=O)OCC)C2(c1ccccc1))C)C	Test	157
12021		O=C1c4ccccc4(C(=O)c2cc3ccccc3(cc12))	Test	291
12022		O=C(Nc1ccccc1SC(=O)c2ccccc2)c3ccccc3	Test	152
12023		N2=C1C=CCC=C1C3=C2CCCC3	Test	118
12024		c1(c(c(c(c(c1Cl)Cl)C)Cl)Cl)C	Test	216
12025		O=C(C)C2C=NC1=CCC=CC12	Test	194
12026		Nc1cc(ccc1S)Cl	Test	98
12027		c1ccc2c(c1)cccc2c4cccc3ccccc34	Test	154
