No.	CAS	SMILES	Status	CARC
767	-	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F	Training	0
768	-	O=C1OC(C(=O)N1C)(C)C	Training	0
769	-	O=C(OCC(OC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC	Training	1
770	-	FC(F)(C(F)(Cl)Cl)Cl	Training	0
771	-	O=C(O)C(Cl)(Cl)Cl	Training	0
772	-	Nc1c(cc(cc1Cl)Cl)Cl	Training	0
773	-	C(C(Cl)Cl)Cl	Training	0
774	-	CC(Cl)(Cl)Cl	Training	0
775	-	O=C(O)CCCCCC(c1ccccc1)C=2C(=O)C(=C(C(=O)C=2C)C)C	Training	0
776	-	Nc1cc(c(cc1C)C)C	Training	1
777	-	c1cc(c(cc1C)C)C	Training	1
778	-	N(C(N(C)C)=S)C	Training	1
779	-	O=[N+]([O-])c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	0
780	-	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Training	1
781	-	O=P(OCC(CBr)Br)(OCC(CBr)Br)OCC(CBr)Br	Training	1
782	-	O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	Training	0
783	-	OC(C)CN(CC(O)C)CC(O)C	Training	0
784	-	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	0
785	-	O=C(O)C(N)Cc2c[nH]c1ccccc12	Training	0
786	-	O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	0
787	-	O=C1C=CNC(=O)N1	Training	1
788	-	O=C3C=C(NCCCN2CCN(c1ccccc1(OC))CC2)N(C(=O)N3C)C	Training	0
789	-	O=C(N)N	Training	0
790	-	O=C(OCC)N	Training	1
791	-	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Training	0
792	-	O=C(OC=C)C	Training	1
793	-	C=CBr	Training	1
794	-	C=CCl	Training	1
795	-	FC=C	Training	1
796	-	FC(F)=C	Training	0
797	-	O=C1N(C=C)CCC1	Training	1
798	-	OCC(NC1CC(O)(CO)C(O)C(O)C1(O))CO	Training	0
799	-	O=C2C=CC(=CC2(=NNc1ccc(cc1)NC(=O)C))C	Training	1
800	-	O=C(Nc1ccccc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccccc3)C(=O)C)c(c4)Cl)C(=O)C	Training	0
801	-	O=C(Nc1ccc(cc1C)c3ccc(NC(=O)C(N=Nc2ccc(cc2Cl)Cl)C(=O)C)c(c3)C)C(N=Nc4ccc(cc4Cl)Cl)C(=O)C	Training	0
802	-	O=C(Nc1cc(OC)c(cc1(OC))Cl)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3cc(OC)c(cc3(OC))Cl)C(=O)C)c(c4)Cl)C(=O)C	Training	0
803	-	O=C3c1ccccc1c4ccc5C(=O)c2ccccc2c6ccc3c4c56	Training	0
804	-	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1	Training	0
805	-	O=C1OC(C)CCCC(=O)CCCC=Cc2cc(O)cc(O)c12	Training	0
806	-	N#CC(=C)C	Training	0
807	-	O=C(O)CC(C(=O)O)CC(=O)OC(CC(C)CC(O)CCCCC(O)CC(O)C(N)C)C(OC(=O)CC(C(=O)O)CC(=O)O)C(C)CCCC	Training	1
808	-	O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Training	0
809	-	O=NN1CCOC1C	Training	1
810	-	O=NN1COC(C)C1	Training	1
811	-	O=C1OCC(N1)Cc2ccc3[nH]cc(c3(c2))CCN(C)C	Training	1
812	-	O=C2OC(CN2(N=Cc1oc(cc1)[N+](=O)[O-]))CN3CCOCC3	Training	1
813	-	O=C2OCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
814	-	N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	Training	0
815	-	O=C(OC1OC1)N	Training	1
816	-	OCC(CO)(CO)CO	Training	0
817	-	O=C(Nc1ccc2ccc3cccc4ccc1c2c34)C	Training	0
818	-	C#CC(O)(C=CCl)CC	Training	0
819	-	n2cc1ccccc1c3ccccc23	Training	0
820	-	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	Training	1
821	-	FC(F)(F)c1cccc(c1)CC(NCC)C	Training	0
822	-	Oc1c(cc(cc1C(C)(C)C)CC)Cc2cc(cc(c2(O))C(C)(C)C)CC	Training	0
823	-	O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC	Training	1
824	-	OCCO	Training	0
825	-	O=C(Nc2ccc(C=Cc1ccccc1)cc2)C	Training	1
826	-	O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NC	Training	1
827	-	O=C(N5CCN(c4ccc(OCC1OC(OC1)(c2ccc(cc2Cl)Cl)Cn3cncc3)cc4)CC5)C	Training	0
828	-	O=NN1CC(N(C(=O)C)C(C)C1)C	Training	1
829	-	O=C(N3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3)C4OCCC4	Training	1
830	-	O=C=Nc1cccc(N=C=O)c1C	Training	1
831	-	O=NN1CC(NC(C)C1)C	Training	1
832	-	O=NN(COC(=O)C)CCCC	Training	1
833	-	O=C(Nc2ccc(N=Nc1cc(ccc1(O))C)cc2)C	Training	1
834	-	O=NN1CCN(C)CC1	Training	1
835	-	Fc1ccc(cc1)C4CCNCC4(COc2ccc3OCOc3(c2))	Training	0
836	-	OC(c1ccc(cc1)C(C)(C)C)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	Training	0
837	-	O=C(O)COc1ccc(cc1C)Cl	Training	0
838	-	O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Training	0
839	-	O=C(OC(C)CC)N1CCCCC1CCO	Training	0
840	-	[N-]=[N+]=CC(=O)OCC	Training	1
841	-	O=C([O-])C(Cl)Cl	Training	1
842	-	C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	0
843	-	O=NN1CCC(=O)CC1	Training	1
844	-	O=NN1CCC(=O)C(C)C1	Training	1
845	-	O=C1N=CNc2[nH]ncc12	Training	0
846	-	O=C(N)C3N(C(=O)C(NC(=O)C1NC(=O)N(C(=O)C1)C)Cc2cnc[nH]2)CCC3	Training	0
847	-	O=C1N=C(N=CN1C2OC(CO)C(O)C2(O))N	Training	1
848	-	O=C(O)C2N(C(=O)CP(=O)(OC(OC(=O)CC)C(C)C)CCCCc1ccccc1)CC(C2)C3CCCCC3	Training	1
849	-	O=NN(C)CCC=O	Training	1
850	-	O=C(N)c1nc[nH]c1(N=NN(C)C)	Training	1
851	-	O=C(N(O)c1ccc(cc1)c2ccccc2)CC	Training	0
852	-	N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(O)(C)CS(=O)(=O)c2ccc(F)cc2	Training	1
853	-	O=C(N(O)c2ccc(C=Cc1ccccc1)cc2)CC	Training	1
854	-	O=C(OCC(COC(=O)C)CCn2cnc1cnc(nc12)N)C	Training	1
855	-	OCC(O)COC=CC=CC=CC=CC=CCC	Training	0
856	-	OC(OC)CC	Training	0
857	-	O=C(OCC(c1ccccc1)COC(=O)N)N	Training	1
858	-	O=S(=O)(N)NC(=N)CCSCc1nc(NC(=N)N)sc1	Training	0
859	-	O=NN(COC(=O)C)CC	Training	1
860	-	OC(COc1ccccc1C2CCCC2)CNC(C)(C)C	Training	0
861	-	OC(COc1ccc(cc1)CCOCC2CC2)CNC(C)C	Training	0
862	-	O=[N+]([O-])c1c(OCC(O)CNC(C)(C)C)cccc1C	Training	1
863	-	OC(COc1nsnc1N2CCOCC2)CNC(C)(C)C	Training	1
864	-	OC(COc1cccc2[nH]ccc12)CNC(C)C	Training	0
865	-	OC(COc1ccc(cc1)CCOC)CNC(C)C	Training	0
866	-	c2c(c1cc(c(cc1Cl)Cl)Cl)c(cc(c2Cl)Cl)Cl	Training	0
867	-	O=C(O)CNCC(=O)O	Training	0
868	-	O=NN(COC(=O)C)CC(C)C	Training	1
869	-	O=C(c1ccccc1(OCC(O)CNCCC))CCc2ccccc2	Training	0
870	-	N#CC(=C)C(=O)OCC(C)C	Training	1
871	-	O=C(N)c1ncn(n1)C2OC(CO)C(O)C2(O)	Training	1
872	-	O=NN(C)COC(=O)C	Training	1
873	-	N#CCCN(N=O)C	Training	1
874	-	n1ccccc1C(OCCN(C)C)(c2ccccc2)C	Training	1
875	-	O=C2NC(=Nc1c2(ncn1COCCO))N	Training	0
876	-	n1cccc3c1N4CCN(C)CC4(c2ccccc2C3)	Training	1
877	-	O=NN(COC(=O)C)CCC	Training	1
878	-	O=[N+]([O-])c4cc(c1ccc3cccc2ccc4(c1c23))[N+](=O)[O-]	Training	1
879	-	O=[N+]([O-])c3ccc1ccc4c2c(ccc3(c12))ccc4[N+](=O)[O-]	Training	1
880	-	O=[N+]([O-])c4ccc1ccc2ccc(c3ccc4(c1c23))[N+](=O)[O-]	Training	1
881	-	OCc1ccc2ccc3cccc4ccc1c2c34	Training	0
882	-	O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34	Training	1
883	-	O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34	Training	0
884	-	n1ccccc1	Training	1
885	-	O=C(Nc1ccc(cc1)c2ccc(cc2)N(O)C(=O)C)C	Training	1
886	-	O=C(N(O)c1ccc(OCC)cc1)C	Training	1
887	-	O=C(O)C4OC(ON(C(=O)C)c2ccc3c1ccccc1Cc3(c2))C(O)C(O)C4(O)	Training	0
888	-	O=C(ON(c2ccc3c1ccccc1Cc3(c2))C(=O)C)CCCCCCCCCCCCC	Training	1
889	-	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1Cl)Cl))C)C	Training	1
890	-	O=C(OCCOC)C2=C(NC(=C(C(=O)OC(C)C)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Training	1
891	-	O=C(OC)C2=C(NC(=C(C(=O)OCC(C)C)C2(c1ccccc1[N+](=O)[O-]))C)C	Training	0
892	-	O=C(ON(c2ccc3c1ccc(cc1Cc3(c2))I)C(=O)C)CCCCCCCCCCCCC	Training	1
893	-	O=C(N(O)c2ccc(C=Cc1ccccc1)cc2)C	Training	1
894	-	O=P(OC)(OC)OC	Training	1
895	-	O=C(c1ncccc1)CS(=O)C	Training	1
896	-	O=S(=O)(Nc4ccc(Nc2c3ccccc3(nc1ccccc12))c(OC)c4)C	Training	1
897	-	O=NN(CC(=O)C)CC(O)C	Training	1
898	-	O=C(NC(C)C)NS(=O)(=O)c2cnccc2(Nc1cccc(c1)C)	Training	1
899	-	n2c(N)c(c3[nH]c1ccccc1c3(c2C))C	Training	1
900	-	n2c(N)cc3[nH]c1ccccc1c3(c2C)	Training	1
901	-	n1c(N)c(cc3c1[nH]c2ccccc23)C	Training	1
902	-	O=C1C(=C(N=C2N1CCCC2)C)CCN5CCC(c4noc3cc(F)ccc34)CC5	Training	1
903	-	O=C(c1ccc(cc1)C)c2ccc(n2C)CC(=O)O	Training	0
904	-	O=C(NC1CCC(C)CC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)N3C(=O)C(=C(C)C3)CC	Training	0
905	-	O=C1C=C(NC(N1)=S)C	Training	1
906	-	O([Sn](CCCC)(CCCC)CCCC)[Sn](CCCC)(CCCC)CCCC	Training	1
907	-	O=C(O)C1N(C(=O)C(C)CS)CCC1	Training	0
908	-	O(CCC1N(C)CCC1)C(c2ccccc2)(c3ccc(cc3)Cl)C	Training	0
909	-	O=[N+]([O-])c1cc[n+]([O-])c2ccccc12	Training	1
910	-	OCC(O)CO	Training	0
911	-	OCC1OC(OC1)C(C)I	Training	1
912	-	O=C(c1ccccc1)c2ccc3n2CCC3(C(=O)O)	Training	0
913	-	OC(C)COC(C)(C)C	Training	0
914	-	o2c1cc(c(cc1c3cc(c(c(c23)Cl)Cl)Cl)Cl)Cl	Training	1
915	-	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	1
916	-	c1cc(c(cc1c2cc(c(c(c2)Cl)Cl)Cl)Cl)Cl	Training	1
917	-	O=C1c3cc(c(cc3(NC(N1c2ccccc2C)C))Cl)S(=O)(=O)N	Training	0
918	-	O1c3cc(c(c(c3(Oc2cc(c(c(c12)Cl)Cl)Cl))Cl)Cl)Cl	Training	1
919	-	O=C(OCN=[N+]([O-])C)C	Training	1
920	-	O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCNCC3)C4CC4	Training	0
921	-	n1c3ccccc3(cc2ccccc12)	Training	0
922	-	O=C4Nc3cc(OCCCCN2CCN(c1cccc(c1Cl)Cl)CC2)ccc3CC4	Training	1
923	-	O=C2Nc1cccc(OCC(O)CNC(C)(C)C)c1CC2	Training	0
924	-	NNC	Training	0
925	-	[O-][n+]2cc[n+]([O-])c1ccccc12	Training	1
926	-	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C2=NC6(NC2=C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)C(=O)c5(c(O)c4C))(CCN(CC6)CC(C)C))C)C	Training	0
927	-	O=C(Nc1ccc(cc1Cl)[N+](=O)[O-])c2cc(ccc2(O))Cl	Training	0
928	-	O=C(OC1CC3N(C)C(C1)C2OC23)C(c4ccccc4)CO	Training	0
929	-	O(C)[Si](OC)(OC)OC	Training	0
930	-	n1nc(N)[nH]c1	Training	1
931	-	O=C3C(C)CC4(OC1OC(CO)C(O)C(O)C1(O))(C=C(C)C2(CC2)C(O)(C)C34)	Training	1
932	-	Nc1ccc2cc3ccccc3(cc2(c1))	Training	1
933	-	N#CC(=C)C(=O)O	Training	1
934	-	Nc1ccc(cc1)C=Cc2ccccc2	Training	1
935	-	OC3C(OC1OC(=CCC1(N))CN)C(N)CC(NCC)C3(OC2OCC(O)(C)C(NC)C2(O))	Training	0
936	-	O=C(OCC2OC(OC1(OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1(OC(=O)C(C)C))(COC(=O)C))C(OC(=O)C(C)C)C(OC(=O)C(C)C)C2(OC(=O)C(C)C))C	Training	0
937	-	O=S(=O)(Nc1ncccn1)c2ccc(N)cc2	Training	0
938	-	O=S(=O)(OCC)C	Training	1
939	-	O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))CCCCCC	Training	1
940	-	O=C2c1c(ncn1C)N(C(=O)N2CCCCC(=O)C)C	Training	0
941	-	O(c1ccc(cc1(OC))CC=C)C	Training	1
942	-	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	Training	0
943	-	O=C(O)C(Br)Br	Training	1
944	-	O=C(Nc1ncccc1)C3=C(O)c2c(cc(Cl)s2)S(=O)(=O)N3C	Training	0
945	-	n1nc3n(c1C)c2c(cc(Br)s2)C(=NC3)c4ccccc4Cl	Training	1
946	-	O=C1NC=C(C(=O)N1)C	Training	1
947	-	O=S(=O)(OCC)OCC	Training	1
948	-	N(=NN(C)C)c1ccc(cc1)Br	Training	0
949	-	N(=NN(C)C)c1ccc(cc1)Cl	Training	0
950	-	N(=NN(C)C)c1c(cc(cc1Br)Br)Br	Training	0
951	-	N(=Nc1c(cc(cc1Cl)Cl)Cl)NC	Training	0
952	-	n1nc(c(nc1N)N)c2cccc(c2Cl)Cl	Training	0
953	-	O=C1N=C(N(C(=O)N1C2CCCCC2)C)N(C)C	Training	0
954	-	O=C(Nc1cccc(c1)[N+](=O)[O-])c3cc4ccccc4(c(N=Nc2cc(ccc2(OC))[N+](=O)[O-])c3(O))	Training	0
955	-	O=S(=O)(OC)C	Training	1
956	-	O=C1N(N=C(N1CCOc2ccccc2)CC)CCCN4CCN(c3cccc(c3)Cl)CC4	Training	0
957	-	C(Cl)(Cl)Cl	Training	1
958	-	O=C(O)C3N2C(=O)C(NC(=O)C(N)c1ccccc1)C2SC3(C)(C)	Training	0
959	-	O=C(N)N(O)C(c2cc1ccccc1s2)C	Training	1
960	-	C(=NC(C)C)=NC(C)C	Training	0
961	-	n1cc[nH]c1C	Training	1
962	-	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3cc(ccc3(OC))Cl	Training	0
963	-	O=NN(C(=O)NCC(O)C)CCCl	Training	1
964	-	O=C3NC=Nc1c3(ncn1C2OC(CO)CC2)	Training	0
965	-	O=NN(C(=N)N[N+](=O)[O-])C	Training	1
966	-	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3ncc(nc3)C	Training	0
967	-	O=NN(C(=O)NCC)CC	Training	1
968	-	O=NN(C(=O)NC)C	Training	1
969	-	O=NN(C(=O)NC)CC	Training	1
970	-	O=NN(C(=O)NCC)C	Training	1
971	-	O=NN(C(=O)N)CC(O)C	Training	1
972	-	O=NN(C(=O)N)CCOC	Training	1
973	-	O=NN(C(=O)N)CCc1ccccc1	Training	1
974	-	O=C1NC(=O)N(O)c2nc[nH]c12	Training	1
975	-	O=C1NC(=O)[NH2+]c2ncn([O-])c12	Training	1
976	-	OCC(O)C(O)C(O)CO	Training	0
977	-	C=C(Cl)Cl	Training	0
978	-	N1CC1C	Training	1
979	-	O=P(OC)(OC)C	Training	1
980	-	O=[N+]([O-])c1ccc(NC(CO)(CO)CO)c(N)c1	Training	1
981	-	O=NN(C(=O)N)CC	Training	1
982	-	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3	Training	0
983	-	O=C(NC2CC1N(C)C(CCC1)C2)c3nn(c4ccccc34)C	Training	1
984	-	O=C(OCCN(c1ccccc1)Cc2ccccc2)C4=C(NC(=C(C4(c3cccc(c3)[N+](=O)[O-]))P5(=O)(OCC(C)(C)CO5))C)C	Training	0
985	-	OCCOCCN4CCN(C2=Nc1ccccc1Sc3ccccc23)CC4	Training	1
986	-	O=C(NCCCN(CC)CC)Cn3ncc(c1ccccc1)c3(c2ccccc2)	Training	0
987	-	O=C3c2c1ccccc1n(c2CCC3Cn4ccnc4C)C	Training	0
988	-	O=C(NC2CC1N(C)C(CC1)C2)c4cc(cc3c4(OC(C)(C)C3))Cl	Training	0
989	-	N#CC(c1ccc(OC)c(OC)c1)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C	Training	0
990	-	O=C(NC(=N)N)Cc1c(cccc1Cl)Cl	Training	0
991	-	O=C(Oc2ccc(cc2(OC(=O)c1ccc(cc1)C))C(O)CNC(C)(C)C)c3ccc(cc3)C	Training	0
992	-	O=P(O)(O)C(O)(CCN)P(=O)(O)O	Training	1
993	-	N=C(N)NCC1OC2(OC1)(CCCCC2)	Training	1
994	-	C=CC(=C)C	Training	1
995	-	O=CC(C)C	Training	0
996	-	O=C(OCC)c1ccccc1c3c4cc(c(cc4([o+]c2cc(NCC)c(cc23)C))NCC)C	Training	0
997	-	O=C(Oc1ccc(cc1(OC(=O)C(C)C))CCNC)C(C)C	Training	0
998	-	OCC3OC(n2cnc1c2(N=C(N)NC1=S))CC3(O)	Training	1
999	-	Oc1ccc(cc1)C(c2ccc(OCCN(C)C)cc2)=C(c3ccccc3)CC	Training	0
1000	-	O=C(O)C=3Oc2c(cc1C(=O)C=C(C(=O)O)N(c1c2CCC)CC)C(=O)C=3	Training	0
1001	-	O=C(N)C2(c3ccccc3(c1ccccc12))CCCNC(C)C	Training	0
1002	-	O=C(OC)C3=C(NC(=C(C(=O)OC(C)C)C3(c2cccc1nonc12))C)C	Training	1
1003	-	O=C(O)C=Cc1nc(ccc1)C(=CCN2CCCC2)c3ccc(cc3)C	Training	0
1004	-	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	0
1005	-	O=C1c4ccccc4(C(=O)C1c2nc3ccccc3(cc2))	Training	1
1006	-	O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	0
1007	-	n1cccc3c1C(c2ccc(cc2CC3)Cl)=C4CCNCC4	Training	1
1008	-	n1c[nH]c(c1)C	Training	0
1009	-	N#CN=C(N(C)Cc1cnc(cc1)Cl)C	Training	0
1010	-	O=C1c3ccccc3(C(=O)c2ccccc12)	Training	1
1011	-	O=C(OCC)c1ccccc1(C(=O)OCC)	Training	0
1012	-	Oc2ccc3ccccc3(c2(N=Nc1ccccc1))	Training	1
1013	-	O=C1N(N=CN1c2ccc(cc2)N7CCN(c6ccc(OCC3OC(OC3)(c4ccc(cc4Cl)Cl)Cn5ncnc5)cc6)CC7)C(C)CC	Training	1
1014	-	c1ccc3c(c1)ccc2ccccc23	Training	0
1015	-	n1cccc3c1ccc2ccccc23	Training	0
1016	-	O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(OC(=O)C)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC(C)C)C(O)(C)C1)C(N(C)C)C2(O)))C	Training	0
1017	-	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	1
1018	-	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CCC)CCC)cc2	Training	0
1019	-	O=NN(C)CCN(C)C	Training	1
1020	-	c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45	Training	1
1021	-	C[N+](C)(C)CCCl	Training	0
1022	-	c1cc(ccc1C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C)N(C)C	Training	1
1023	-	O=C(OC1CC2CCC(C1)[N+]2(C)(C(C)C))C(c3ccccc3)CO	Training	0
1024	-	c1ccc3c(c1)ccc4c2ccccc2sc34	Training	1
1025	-	O=[N+]([O-])c1ccccc1C	Training	1
1026	-	O=[N+]([O-])[CH2-]	Training	1
1027	-	O=[N+]([O-])C[CH2-]	Training	0
1028	-	O=C([O-])CN(CC(=O)[O-])CC(=O)[O-]	Training	1
1029	-	O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34	Training	1
1030	-	OC7c5cc2ccc3cccc4c1ccccc1c(c2c34)c5C6OC6C7(O)	Training	1
1031	-	O=S(=O)(O)OC4c3c5ccc1ccccc1c5(cc2ccc(c(c23)C4)C)	Training	1
1032	-	O=C([O-])C=C(C(=O)c1ccc(OC)cc1)Br	Training	1
1033	-	c1ccc(cc1)c2ccccc2[NH3+]	Training	0
1034	-	O=C(NC(C)(C)C)C2N(CC[NH+](Cc1cnccc1)C2)CC(O)CC(C(=O)[NH2+]C4c3ccccc3CC4(O))Cc5ccccc5	Training	1
1035	-	O=S(=O)([O-])c5cc(N)c6c(O)c(N=Nc1ccc(cc1(OC))c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)[O-]))S(=O)(=O)[O-])c(OC)c4)c(cc6(c5))S(=O)(=O)[O-]	Training	1
1036	-	O=C([O-])C[NH2+]CP(=O)([O-])O	Training	0
1037	-	O=C[CH-]C=O	Training	1
1038	-	O=C(OCC)Nc1ccc4c(c1)N(C(=O)CC[NH+]2CCOCC2)c3ccccc3S4	Training	1
1039	-	[NH2+]=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	1
1040	-	n2c1ccccc1sc2[S-]	Training	1
1041	-	O=S(=O)([O-])c2ccc3c(N=Nc1cc(c(cc1(OC))S(=O)(=O)[O-])C)c(O)ccc3(c2)	Training	0
1042	-	n1nc(N[NH3+])c2ccccc2(c1)	Training	1
1043	-	O=C(C1Oc2ccccc2(OC1))[NH+]5CCN(c3nc(N)c4cc(OC)c(OC)cc4(n3))CC5	Training	0
1044	-	O=S(=O)([O-])c3ccc(N=Nc1c(O)ccc2cc(ccc12)S(=O)(=O)[O-])cc3	Training	0
1045	-	O=C(O)COCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccc(cc3)Cl	Training	0
1046	-	O=C([O-])C	Training	1
1047	-	O=C([O-])Cc2ccccc2(Nc1c(cccc1Cl)Cl)	Training	0
1048	-	N(C)[NH2+]C	Training	1
1049	-	O=C([O-])COc1ccc(cc1Cl)Cl	Training	0
1050	-	c1cc(cc(c1[NH3+])C)Cl	Training	0
1051	-	O=S(=O)(OCCC[NH2+]CCCOS(=O)(=O)C)C	Training	0
1052	-	OC(COc1ccc(cc1)COCCOC(C)C)C[NH2+]C(C)C	Training	0
1053	-	O=S(=O)([O-])c2ccc3c(N=Nc1cc(c(cc1C)C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	1
1054	-	O=S(=O)([O-])c4ccc(N=Nc1cc(c2ccccc2(c1(O)))S(=O)(=O)[O-])c3ccccc34	Training	0
1055	-	O=S(=O)([O-])c3cc(N=Nc1cc(c(cc1C)C)S(=O)(=O)[O-])c(O)c2ccccc23	Training	1
1056	-	O=S(=O)([O-])c2ccc3c(N=Nc1ccc(cc1C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	1
1057	-	O(c1ccc(cc1(N))[NH3+])C	Training	1
1058	-	O=C([O-])C(Cl)(Cl)Cl	Training	0
1059	-	O=C(OC)C6=C(NC(=C(C(=O)OCCc1ccc(cc1)N2CC[NH+](CC2)C(c3ccccc3)c4ccccc4)C6(c5cccc(c5)[N+](=O)[O-]))C)C	Training	0
1060	-	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1ccccc1Cl))COCC[NH3+])C	Training	0
1061	-	O=C(OC)C3=C(NC(=C(C(=O)OCC[NH+](C)Cc1ccccc1)C3(c2cccc(c2)[N+](=O)[O-]))C)C	Training	1
1062	-	O=C(OC)C5=C(NC(=C(C(=O)OCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccccc3)C5(c4cccc(c4)[N+](=O)[O-]))C)C	Training	0
1063	-	OC(c1ncccc1)(c2ccccc2)CCC[NH+]3C(C)CCCC3(C)	Training	0
1064	-	O(CC[NH+](C)C)C(c1ccccc1)c2ccccc2	Training	0
1065	-	c1cc(ccc1C)[NH3+]	Training	0
1066	-	O(c1ccc(c(OC)c1)[NH3+])C	Training	0
1067	-	O=C([O-])CC(O)CC(O)CCn4c(c1ccc(F)cc1)c(c2ccccc2)c(C(=O)Nc3ccccc3)c4C(C)C	Training	1
1068	-	O(CC(C)C)CC(CN(c1ccccc1)Cc2ccccc2)[NH+]3CCCC3	Training	1
1069	-	O=C(N)N[NH3+]	Training	0
1070	-	Nc1ccc(cc1)C(c2ccc(N)cc2)=C3C=CC(=[NH2+])C=C3	Training	1
1071	-	O=C1C=CC([O-])=NN1	Training	0
1072	-	FC(F)(F)c2nc1c(cccc1C(F)(F)F)c(c2)C(O)C3CCCC[NH2+]3	Training	0
1073	-	O=C([O-])[O-]	Training	0
1074	-	O=C([O-])C=C	Training	0
1075	-	c1ccc3c(c1)c2cc(ccc2n3CC)[NH3+]	Training	1
1076	-	c1cc(c(cc1c2ccc(c(c2)Cl)[NH3+])Cl)[NH3+]	Training	1
1077	-	n1ccccc1C(=CC[NH+]2CCCC2)c3ccc(cc3)C	Training	0
1078	-	Nc1ccc(c(c1)Cl)[NH3+]	Training	0
1079	-	O=C([O-])CCC(=O)[O-]	Training	0
1080	-	Nc1ccc(cc1)[NH3+]	Training	0
1081	-	O(c1ccccc1)CC(C)[NH+](Cc2ccccc2)CCCl	Training	1
1082	-	c1ccc(c(c1)C[NH+]3Cc2ccsc2CC3)Cl	Training	0
1083	-	c1ccc(c(c1)C)[NH3+]	Training	1
1084	-	Nc1ccc(c(c1)C)[NH3+]	Training	0
