ID	CAS	SMILES	STATUS	EXP_VALUE
487	N.A.	CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	TRAINING	1
488	N.A.	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	TRAINING	0
489	N.A.	COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	TRAINING	1
490	N.A.	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	TRAINING	1
491	N.A.	NNC(=O)c1ccncc1	TRAINING	0
492	N.A.	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C	TRAINING	1
493	N.A.	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	TRAINING	1
494	N.A.	COC(=O)C=CC(=O)O	TRAINING	0
495	N.A.	O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	TRAINING	1
496	N.A.	CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O	TRAINING	1
497	N.A.	O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1	TRAINING	0
498	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1	TRAINING	0
499	N.A.	NCCNCCNCCN	TRAINING	0
500	N.A.	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	TRAINING	1
501	N.A.	CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1	TRAINING	0
502	N.A.	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	TRAINING	1
503	N.A.	CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1	TRAINING	0
504	N.A.	CCCC1CC(=O)N(C(CC)C(N)=O)C1	TRAINING	0
505	N.A.	CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1	TRAINING	1
506	N.A.	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	TRAINING	1
507	N.A.	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	TRAINING	1
508	N.A.	CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O	TRAINING	0
509	N.A.	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21	TRAINING	1
510	N.A.	CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1	TRAINING	1
511	N.A.	CN1C(=O)CC(C)(c2ccccc2)C1=O	TRAINING	0
512	N.A.	CC(C)(C)NCC(O)c1cc(O)cc(O)c1	TRAINING	1
513	N.A.	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	TRAINING	1
514	N.A.	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC	TRAINING	1
515	N.A.	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	TRAINING	1
516	N.A.	CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1	TRAINING	1
517	N.A.	CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O	TRAINING	1
518	N.A.	CCNC(C)Cc1cccc(C(F)(F)F)c1	TRAINING	1
519	N.A.	CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21	TRAINING	1
520	N.A.	CC(C)(C(=O)c1cccnc1)c1cccnc1	TRAINING	1
521	N.A.	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[n-]c2c1	TRAINING	0
522	N.A.	C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O	TRAINING	1
523	N.A.	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	TRAINING	1
524	N.A.	CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1	TRAINING	0
525	N.A.	[NH-]C1CCCCC1[NH-]	TRAINING	1
526	N.A.	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	TRAINING	1
527	N.A.	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	TRAINING	1
528	N.A.	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	TRAINING	1
529	N.A.	CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1	TRAINING	1
530	N.A.	O=C([O-])[O-]	TRAINING	0
531	N.A.	CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C	TRAINING	1
532	N.A.	Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	TRAINING	1
533	N.A.	NCCCCCC(=O)O	TRAINING	1
534	N.A.	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21	TRAINING	1
535	N.A.	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	TRAINING	1
536	N.A.	NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	TRAINING	1
537	N.A.	NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12	TRAINING	1
538	N.A.	O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CCC(O)C1	TRAINING	0
539	N.A.	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C	TRAINING	0
540	N.A.	NC1CC1c1ccccc1	TRAINING	1
541	N.A.	S=c1nc[nH]c2nc[nH]c12	TRAINING	0
542	N.A.	Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1	TRAINING	0
543	N.A.	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	TRAINING	0
544	N.A.	CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1	TRAINING	1
545	N.A.	COC(=O)C(c1ccccc1)C1CCCCN1	TRAINING	1
546	N.A.	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	TRAINING	1
547	N.A.	Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1	TRAINING	1
548	N.A.	COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O	TRAINING	0
549	N.A.	OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	TRAINING	1
550	N.A.	CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12	TRAINING	1
551	N.A.	COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3	TRAINING	1
552	N.A.	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12	TRAINING	1
553	N.A.	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	TRAINING	1
554	N.A.	C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1	TRAINING	1
555	N.A.	Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	TRAINING	0
556	N.A.	COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	TRAINING	1
557	N.A.	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	TRAINING	1
558	N.A.	Cc1ncc([N+](=O)[O-])n1CC(C)O	TRAINING	0
559	N.A.	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1	TRAINING	0
560	N.A.	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	TRAINING	1
561	N.A.	CCCC(CCC)C(=O)[O-]	TRAINING	1
562	N.A.	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	TRAINING	1
563	N.A.	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C	TRAINING	1
564	N.A.	C=CCNCCCCCCCCCC	TRAINING	0
565	N.A.	Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2	TRAINING	1
566	N.A.	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	TRAINING	0
567	N.A.	CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12	TRAINING	1
568	N.A.	COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1	TRAINING	1
569	N.A.	CC(N)(Cc1ccc(O)c(O)c1)C(=O)O	TRAINING	1
570	N.A.	CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O	TRAINING	1
571	N.A.	CCCC(C)(COC(N)=O)COC(N)=O	TRAINING	1
572	N.A.	CC(N)C12CC3CC(CC(C3)C1)C2	TRAINING	1
573	N.A.	CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	TRAINING	0
574	N.A.	O=S([O-])([O-])=S	TRAINING	1
575	N.A.	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	TRAINING	1
576	N.A.	NC12CC3CC(CC(C3)C1)C2	TRAINING	1
577	N.A.	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	TRAINING	0
578	N.A.	CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1	TRAINING	1
579	N.A.	COc1cccc(C2(O)CCCCC2CN(C)C)c1	TRAINING	1
580	N.A.	CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1	TRAINING	1
581	N.A.	CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1	TRAINING	0
582	N.A.	NCCNCCNCCNCCN	TRAINING	1
583	N.A.	CC(C)NCC(O)c1cc(O)cc(O)c1	TRAINING	1
584	N.A.	CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC	TRAINING	0
585	N.A.	CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C	TRAINING	1
586	N.A.	N=c1nc(N2CCCCC2)cc(N)n1O	TRAINING	1
587	N.A.	CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	TRAINING	1
588	N.A.	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	TRAINING	1
589	N.A.	COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13	TRAINING	1
590	N.A.	NC(N)=NCc1cccc(I)c1	TRAINING	1
591	N.A.	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1	TRAINING	1
592	N.A.	CC1CNCCc2ccc(Cl)cc21	TRAINING	1
593	N.A.	CCCc1cc(=O)[nH]c(=S)[nH]1	TRAINING	0
594	N.A.	CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	TRAINING	1
595	N.A.	NC1CONC1=O	TRAINING	1
596	N.A.	C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1	TRAINING	0
597	N.A.	COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O	TRAINING	1
598	N.A.	Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	TRAINING	0
599	N.A.	CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12	TRAINING	1
600	N.A.	Clc1ccc(CCCOCCCN2CCCCC2)cc1	TRAINING	1
601	N.A.	CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	TRAINING	1
602	N.A.	CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1	TRAINING	0
603	N.A.	CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C	TRAINING	1
604	N.A.	CN(C)C(=O)Oc1ccc[n+](C)c1	TRAINING	0
605	N.A.	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2	TRAINING	1
606	N.A.	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21	TRAINING	1
607	N.A.	Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl	TRAINING	1
608	N.A.	N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1	TRAINING	1
609	N.A.	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	TRAINING	1
610	N.A.	CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O	TRAINING	0
611	N.A.	CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	TRAINING	0
612	N.A.	O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1	TRAINING	1
613	N.A.	C[N+](C)(C)CC(=O)[O-]	TRAINING	0
614	N.A.	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	TRAINING	1
615	N.A.	OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1	TRAINING	1
616	N.A.	O=P([O-])([O-])CP(=O)([O-])[O-]	TRAINING	0
617	N.A.	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	TRAINING	1
618	N.A.	CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-]	TRAINING	0
619	N.A.	Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1	TRAINING	0
620	N.A.	COc1ccccc1OCC(O)COC(N)=O	TRAINING	1
621	N.A.	NC(N)=NC(=O)c1nc(Cl)c(N)nc1N	TRAINING	1
622	N.A.	Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	TRAINING	1
623	N.A.	CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-]	TRAINING	1
624	N.A.	CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	TRAINING	1
625	N.A.	CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5C(C)O)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C	TRAINING	1
626	N.A.	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2	TRAINING	1
627	N.A.	O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO	TRAINING	1
628	N.A.	CCCC(CCC)C(=O)O	TRAINING	1
629	N.A.	CCC(c1cccc(O)c1)C(C)CN(C)C	TRAINING	1
630	N.A.	NC(=O)OCC(COC(N)=O)c1ccccc1	TRAINING	1
631	N.A.	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O	TRAINING	1
632	N.A.	CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	TRAINING	1
633	N.A.	COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N	TRAINING	1
634	N.A.	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	TRAINING	1
635	N.A.	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	TRAINING	1
636	N.A.	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1	TRAINING	1
637	N.A.	CCC(CC(C)c1ccccc1)c1ccc(C[N+](C)(C)C)cc1	TRAINING	0
638	N.A.	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	TRAINING	1
639	N.A.	COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N	TRAINING	1
640	N.A.	O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	TRAINING	1
641	N.A.	COc1ccc2cc(C(C)C(=O)[O-])ccc2c1	TRAINING	1
642	N.A.	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	TRAINING	1
643	N.A.	CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1	TRAINING	1
644	N.A.	CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C	TRAINING	1
645	N.A.	CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1	TRAINING	1
646	N.A.	NC(=O)N1c2ccccc2CC(=O)c2ccccc21	TRAINING	1
647	N.A.	CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O	TRAINING	0
648	N.A.	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC	TRAINING	0
649	N.A.	Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O	TRAINING	0
650	N.A.	C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1	TRAINING	1
651	N.A.	ClCC1CO1	TRAINING	0
652	N.A.	CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O	TRAINING	1
653	N.A.	CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	TRAINING	1
654	N.A.	C[N+](C)(C)CC(O)CC(=O)[O-]	TRAINING	0
655	N.A.	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	TRAINING	1
656	N.A.	CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	TRAINING	1
657	N.A.	Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	TRAINING	1
658	N.A.	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O	TRAINING	0
659	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=CCSC12)c1csc(N)n1	TRAINING	0
660	N.A.	CCOC(=O)C(CS)NCCNC(CS)C(=O)OCC	TRAINING	1
661	N.A.	CN(C)N=Nc1nc[nH]c1C(N)=O	TRAINING	0
662	N.A.	CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC	TRAINING	0
663	N.A.	COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC	TRAINING	1
664	N.A.	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	TRAINING	1
665	N.A.	CNNCc1ccc(C(=O)NC(C)C)cc1	TRAINING	1
666	N.A.	CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21	TRAINING	1
667	N.A.	CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	TRAINING	1
668	N.A.	CC(=O)[O-]	TRAINING	1
669	N.A.	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	TRAINING	1
670	N.A.	CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1	TRAINING	0
671	N.A.	COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1	TRAINING	1
672	N.A.	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	TRAINING	0
673	N.A.	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]	TRAINING	1
674	N.A.	NC(N)=NCCCC(N)C(=O)O	TRAINING	0
675	N.A.	CNCCC(Oc1ccccc1C)c1ccccc1	TRAINING	1
676	N.A.	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	TRAINING	1
677	N.A.	COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]	TRAINING	1
678	N.A.	Cc1cccc(C(C)c2cnc[nH]2)c1C	TRAINING	1
679	N.A.	CN(C)P(=O)(OCC1CNCC(n2ccc(N)nc2=O)O1)N1CCN(C(=O)OCCOCCOCCO)CC1	TRAINING	0
680	N.A.	Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1	TRAINING	1
681	N.A.	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	TRAINING	0
682	N.A.	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-]	TRAINING	0
683	N.A.	CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC	TRAINING	1
684	N.A.	CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12	TRAINING	1
685	N.A.	Cc1cc(C)cc(OCC2CNC(=O)O2)c1	TRAINING	0
686	N.A.	S1SSSSSSS1	TRAINING	1
687	N.A.	CCOC(=O)C1(c2ccccc2)CCN(C)CC1	TRAINING	1
688	N.A.	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	TRAINING	1
689	N.A.	Cc1ncc(OCC2(c3cccc(F)c3)CC2C(=O)Nc2ccc(F)cn2)c(C)n1	TRAINING	0
690	N.A.	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1	TRAINING	1
691	N.A.	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	TRAINING	1
692	N.A.	CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1	TRAINING	0
693	N.A.	C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O	TRAINING	1
694	N.A.	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	TRAINING	1
695	N.A.	N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2	TRAINING	1
696	N.A.	CC(CN1c2ccccc2Sc2ccccc21)N(C)C	TRAINING	1
697	N.A.	CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12	TRAINING	1
698	N.A.	CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C	TRAINING	1
699	N.A.	Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1	TRAINING	1
700	N.A.	CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1	TRAINING	1
701	N.A.	NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1	TRAINING	1
702	N.A.	CC(CS)C(=O)N1CCCC1C(=O)O	TRAINING	1
703	N.A.	Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1	TRAINING	1
704	N.A.	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	TRAINING	1
705	N.A.	CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O	TRAINING	1
706	N.A.	N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1	TRAINING	1
707	N.A.	CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	TRAINING	1
708	N.A.	CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1	TRAINING	1
709	N.A.	NC(=O)N1c2ccccc2C=Cc2ccccc21	TRAINING	1
710	N.A.	COCCc1ccc(OCC(O)CNC(C)C)cc1	TRAINING	1
711	N.A.	O=P1(NCCCl)OCCCN1CCCl	TRAINING	1
712	N.A.	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	TRAINING	1
713	N.A.	Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	TRAINING	1
714	N.A.	Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1	TRAINING	1
715	N.A.	CN1CCC23CCCCC2C1Cc1ccc(O)cc13	TRAINING	1
716	N.A.	NS(=O)(=O)Cc1noc2ccccc12	TRAINING	1
717	N.A.	CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	TRAINING	1
718	N.A.	CNCCCN1c2ccccc2CCc2ccccc21	TRAINING	1
719	N.A.	O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O	TRAINING	0
720	N.A.	CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1	TRAINING	1
721	N.A.	Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1	TRAINING	1
722	N.A.	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	TRAINING	1
723	N.A.	Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[n-]cnc12	TRAINING	0
724	N.A.	CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	TRAINING	0
725	N.A.	NC(=O)NO	TRAINING	0
726	N.A.	CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O	TRAINING	1
727	N.A.	CCc1cc(C(N)=S)ccn1	TRAINING	0
728	N.A.	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	TRAINING	1
729	N.A.	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	TRAINING	1
730	N.A.	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	TRAINING	0
731	N.A.	Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1	TRAINING	1
732	N.A.	C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C	TRAINING	1
733	N.A.	COC(=O)C=CC(=O)OCCN1C(=O)CCC1=O	TRAINING	0
734	N.A.	O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1	TRAINING	1
735	N.A.	CC(c1cc2ccccc2s1)N(O)C(N)=O	TRAINING	0
736	N.A.	NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl	TRAINING	1
