No.	CAS	SMILES	Status	CARC
695	599-79-1	O=C(O)C3=CC(=NNc1ccc(cc1)S(=O)(=O)Nc2ncccc2)C=CC3(=O)	Training	1
696	1300-72-7	O=S(=O)([O-])c1cccc(c1C)C	Training	0
697	96-13-9	OCC(CBr)Br	Training	1
698	108-30-5	O=C1OC(=O)CC1	Training	0
699	30516-87-1	[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Training	1
700	9002-89-5	OC=C	Training	0
701	7487-94-7	Cl[Hg]Cl	Training	1
702	1313-99-1	O=[Ni]	Training	1
703	12035-72-2	S=S=[Ni][Ni][Ni]	Training	1
704	115-29-7	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	0
705	98-96-4	O=C(N)c1nccnc1	Training	0
706	58-14-0	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	0
707	76-06-2	O=[N+]([O-])C(Cl)(Cl)Cl	Training	0
708	13463-67-7	O=[Ti]=O	Training	0
709	10043-35-3	OB(O)O	Training	0
710	1067-33-0	O=C(O[Sn](OC(=O)C)(CCCC)CCCC)C	Training	0
711	126-98-7	N#CC(=C)C	Training	0
712	99-99-0	O=[N+]([O-])c1ccc(cc1)C	Training	1
713	22398-80-7	P#[In]	Training	1
714	80-07-9	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	0
715	88-72-2	O=[N+]([O-])c1ccccc1C	Training	1
716	23246-96-0	O=C1OC3CCN2CC=C(COC(=O)C(O)(C(=C)CC1(=CC))CO)C23	Training	1
717	142-83-6	O=CC=CC=CC	Training	1
718	107-29-9	ON=CC	Training	0
719	28314-03-6	O=C(Nc2cccc3c1ccccc1Cc23)C	Training	0
720	3054-95-3	O(CC)C(OCC)C=C	Training	0
721	5314-33-0	ON=CC=C	Training	0
722	79-10-7	O=C(O)C=C	Training	0
723	97-59-6	O=C(N)NC1NC(=O)NC1(=O)	Training	0
724	107-18-6	OCC=C	Training	0
725	60142-96-3	O=C(O)CC1(CN)(CCCCC1)	Training	1
726	4180-23-8	O(c1ccc(cc1)C=CC)C	Training	1
727	51-55-8	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	0
728	3131-60-0	O=C1N=C(N)C=NN1C2OC(CO)C(O)C2(O)	Training	0
729	NOCAS	O=[N+]([N-]C(C)C)C(C)C	Training	1
730	64896-26-0	N(N=Cc1ccccc1)=Cc2ccccc2	Training	0
731	65-85-0	O=C(O)c1ccccc1	Training	0
732	91-76-9	n1c(nc(nc1N)c2ccccc2)N	Training	0
733	92-52-4	c1ccc(cc1)c2ccccc2	Training	1
734	6731-36-8	O(OC1(OOC(C)(C)C)(CC(C)CC(C)(C)C1))C(C)(C)C	Training	0
735	13483-19-7	O(CCCCOCCl)CCl	Training	0
736	56894-92-9	O(CCCCCCOCCl)CCl	Training	0
737	3844-45-9	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)[CH2+](c3ccc(cc3)N(Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccccc5S(=O)(=O)[O-])CC	Training	0
738	88-85-7	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Training	0
739	94-26-8	O=C(OCCCC)c1ccc(O)cc1	Training	0
740	88-26-6	Oc1ccc(c(c1C(C)(C)C)C(C)(C)C)CO	Training	0
741	97-00-7	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl	Training	0
742	NOCAS	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	1
743	80-33-1	O=S(=O)([O-])C=2C=CC(CC=2(c1ccccc1))(Cl)Cl	Training	0
744	51481-61-9	N#CNC(=NC)NCCSCc1[nH]cnc1C	Training	0
745	77-92-9	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	0
746	477-30-5	O=C1C=C3C(=CC=C1(OC))c2c(OC)c(OC)c(OC)cc2CCC3(NC)	Training	1
747	95-33-0	n2c1ccccc1sc2SNC3CCCCC3	Training	0
748	108-91-8	NC1CCCCC1	Training	0
749	59865-13-3	O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C	Training	0
750	52918-63-5	N#CC(OC(=O)C1C(C=C(Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	1
751	NOCAS	C=CCNNCC=C	Training	1
752	538-41-0	N(=Nc1ccc(N)cc1)c2ccc(N)cc2	Training	1
753	785-30-8	O=C(Nc1ccc(N)cc1)c2ccc(N)cc2	Training	1
754	439-14-5	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)C	Training	0
755	34522-69-5	n1cccc2c1cc(cc2Br)Br	Training	0
756	87-56-9	O=CC(=C(C(=O)O)Cl)Cl	Training	0
757	117-80-6	O=C1c2ccccc2(C(=O)C(=C1Cl)Cl)	Training	0
758	99-30-9	O=[N+]([O-])c1cc(c(N)c(c1)Cl)Cl	Training	0
759	120-36-5	O=C(O)C(Oc1ccc(cc1Cl)Cl)C	Training	0
760	6965-71-5	O=C(O)C(Oc1cc(ccc1Cl)Cl)C	Training	0
761	94-75-7	O=C(O)COc1ccc(cc1Cl)Cl	Training	0
762	94-80-4	O=C(OCCCC)COc1ccc(cc1Cl)Cl	Training	0
763	94-11-1	O=C(OC(C)C)COc1ccc(cc1Cl)Cl	Training	0
764	330-54-1	O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C	Training	0
765	97-16-5	O=S(=O)([O-])c2ccccc2(c1ccc(cc1Cl)Cl)	Training	0
766	81-21-0	O3C4CC5C2CC(C1OC12)C5(C34)	Training	0
767	7316-37-2	O=P([O-])([O-])CC1OC1(CC)(CC)	Training	1
768	2921-88-2	n1c(OP(OCC)(OCC)=S)c(cc(c1Cl)Cl)Cl	Training	0
769	62488-57-7	O=C1N=C(N)NCN1C2OC(CO)C(O)C2(O)	Training	0
770	1150-42-1	O=C2Oc1cc(OC)cc(OC)c1C3=C2C(=O)CC3	Training	1
771	NOCAS	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	1
772	125-56-4	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	0
773	25962-77-0	O=[N+]([O-])c2oc(C=Cc1nnc(N=CN(C)C)o1)cc2	Training	1
774	6120-10-1	Oc1cc(c(c(c1)C)N(C)C)C	Training	0
775	58-15-1	O=C2C(=C(N(N2(c1ccccc1))C)C)N(C)C	Training	0
776	108-01-0	OCCN(C)C	Training	0
777	1643-20-5	[O-][N+](C)(C)CCCCCCCCCCCC	Training	0
778	6119-92-2	O=C(Oc1ccc(c(c1C(C)CCCCCC)[N+](=O)[O-])[N+](=O)[O-])C=CC	Training	0
779	29110-68-7	O=[N+]([O-])c1cc(c(c(c1)C(C)(C)C)CS(=O)(=O)[O-])[N+](=O)[O-]	Training	0
780	51-28-5	O=[N+]([O-])c1ccc(O)c(c1)[N+](=O)[O-]	Training	0
781	101-25-7	O=NN1CN2CN(N=O)CN(C1)C2	Training	0
782	971-15-3	C(N1CCCCC1)(=S)SSSSC(N2CCCCC2)=S	Training	0
783	86-29-3	N#CC(c1ccccc1)c2ccccc2	Training	0
784	102-09-0	O=C(Oc1ccccc1)Oc2ccccc2	Training	0
785	NOCAS	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CCC)CCC)cc2	Training	0
786	103-90-2	O=C(Nc1ccc(O)cc1)C	Training	1
787	6098-44-8	O=C(ON(c2ccc3c1ccccc1Cc3(c2))C(=O)C)C	Training	1
788	613-13-8	Nc1ccc2cc3ccccc3(cc2(c1))	Training	1
789	60-09-3	N(=Nc1ccc(N)cc1)c2ccccc2	Training	1
790	2113-61-3	c1ccc(cc1)c2ccc(cc2)[NH3+]	Training	1
791	77500-04-0	n1cc(nc3c1ccc2c3(nc(N)n2C))C	Training	1
792	153-78-6	Nc2ccc3c1ccccc1Cc3(c2)	Training	1
793	N.A.	n1cccc2ccccc12	Training	1
794	105650-23-5	n1cc(cc2c1nc(N)n2C)c3ccccc3	Training	1
795	313-67-7	O=C(O)c2cc1OCOc1c3c4cccc(OC)c4(cc(c23)[N+](=O)[O-])	Training	1
796	27323-18-8	c1ccc(cc1)c2ccccc2Cl	Training	1
797	17697-53-9	O=[N+]([N-]C(C)C)C(C)C	Training	1
798	144-02-5	O=C1[N-]C(=O)C(C(=O)N1)(CC)CC	Training	1
799	17804-35-2	O=C(OC)Nc2nc1ccccc1n2(C(=O)NCCCC)	Training	1
800	56-55-3	c3ccc4cc2c(ccc1ccccc12)cc4(c3)	Training	1
801	106-51-4	O=C1C=CC(=O)C=C1	Training	1
802	33372-39-3	O=[N+]([O-])c3ccc(c2nc1ccccc1c(n2)N(CCO)CCO)s3	Training	1
803	23746-34-1	OCCN(C(=S)[S-])CCO	Training	1
804	16238-56-5	c1ccc2c(c1)ccc4c2c(c3ccccc3c4CBr)C	Training	1
805	10108-64-2	Cl[Cd]Cl	Training	1
806	50-14-6	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C=CC(C)C(C)C)C)))C(=C)CC3	Training	1
807	63-25-2	O=C(Oc1cccc2ccccc12)NC	Training	1
808	9000-07-1	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	1
809	108171-26-2	CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
810	63449-39-8	CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
811	108-90-7	c1ccc(cc1)Cl	Training	1
812	13010-20-3	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	1
813	69-09-0	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN(C)C	Training	1
814	81-55-0	O=C1c3c(O)ccc(c3(C(=O)c2c(ccc(O)c12)[N+](=O)[O-]))[N+](=O)[O-]	Training	1
815	27208-37-3	c1cc2ccc3ccc4C=Cc5cc(c1)c2c3c45	Training	1
816	853-23-6	O=C(OC3CC2=CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3))C	Training	1
817	26072-78-6	C=CCNNCC=C	Training	1
818	N.A.	N#[N+]c1cc(ccc1([O-]))CCN	Training	1
819	4106-66-5	o2c1ccccc1c3ccc(N)cc23	Training	1
820	685-91-6	O=C(N(CC)CC)C	Training	1
821	7347-49-1	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CC)CC)cc2	Training	1
822	130-80-3	O=C(Oc1ccc(cc1)C(=C(c2ccc(OC(=O)CC)cc2)CC)CC)CC	Training	1
823	33389-33-2	O=C1NC(Nc2ccccc12)c3ccc([N+](=O)[O-])s3	Training	1
824	43033-72-3	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	1
825	142713-77-7	O=N[O-]	Training	1
826	55738-54-0	O=[N+]([O-])c2oc(C=Cc1nnc(N=CN(C)C)o1)cc2	Training	1
827	119-93-7	Nc1ccc(cc1C)c2ccc(N)c(c2)C	Training	1
828	15973-99-6	O=NN1CN(N=O)CCC1	Training	1
829	3604-87-3	O=C3C=C1C(CCC2(C)(C(CCC12(O))C(C)C(O)CCC(O)(C)C))C4(C)(CC(O)C(O)CC34)	Training	1
830	57-63-6	C#CC3(O)(CCC2C4CCc1cc(O)ccc1C4(CCC23(C)))	Training	1
831	N.A.	O=NN(C(=O)NCCO)CC	Training	1
832	110559-84-7	O=NN(C(=O)NCC(=O)C)CC	Training	1
833	98319-26-7	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Training	1
834	86386-73-4	Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)Cn3ncnc3	Training	1
835	69112-98-7	O=NN(C(=O)N)CCF	Training	1
836	51-21-8	O=C1NC=C(F)C(=O)N1	Training	1
837	93957-54-1	O=C(O)CC(O)CC(O)C=Cc3c(c1ccc(F)cc1)c2ccccc2n3C(C)C	Training	1
838	1303-00-0	[Ga]#[As]	Training	1
839	69644-85-5	O=C(O)c1ccc(cc1)NNC(=O)CCC(N)C(=O)O	Training	1
840	765-34-4	O=CC1OC1	Training	1
841	52-86-8	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	1
842	57590-22-4	O=CN(N=CCCCCC)C	Training	1
843	18774-85-1	O=NN(C(=O)N)CCCCCC	Training	1
844	26049-68-3	O=[N+]([O-])c1oc(cc1)c2nc(NN)sc2	Training	1
845	24589-77-3	O=C(O)c1ccc(cc1)NN	Training	1
846	4637-56-3	ON=C1C=CN(O)c2ccccc12	Training	1
847	129-43-1	O=C1c3ccccc3(C(=O)c2c(O)cccc12)	Training	1
848	1083-57-4	O=C(Nc1ccc(OCC)cc1)CC(O)C	Training	1
849	33389-36-5	O=[N+]([O-])c3ccc(c2nc1ccccc1c(n2)NCCO)s3	Training	1
850	96724-45-7	O=NN(C(=O)NCC)CCO	Training	1
851	71752-70-0	O=NN(C(=O)N)CCCO	Training	1
852	146-59-8	n2c1ccc(OC)cc1c(NCCCN(CC)CCCl)c3ccc(cc23)Cl	Training	1
853	100643-96-7	O=C3NN=C(c1ccc2NC(=O)C(c2(c1))(C)C)CC3	Training	1
854	86315-52-8	O=S(c3ccc(c1nc2cnccc2([nH]1))c(OC)c3)C	Training	1
855	78-79-5	C=CC(=C)C	Training	1
856	115-09-3	C[Hg]Cl	Training	1
857	950-37-8	O=C1N(N=C(OC)S1)CSP(OC)(OC)=S	Training	1
858	3544-23-8	N(=Nc1ccc(N)c(OC)c1)c2ccccc2	Training	1
859	934-00-9	Oc1cccc(OC)c1(O)	Training	1
860	150-76-5	Oc1ccc(OC)cc1	Training	1
861	57497-34-4	O=[N+]([N-]CC)C	Training	1
862	57590-21-3	O=CN(N=CCC(C)C)C	Training	1
863	1634-04-4	O(C)C(C)(C)C	Training	1
864	452-86-8	Oc1ccc(cc1(O))C	Training	1
865	21340-68-1	O=C(OC)C(Oc1ccc(cc1)c2ccc(cc2)Cl)(C)C	Training	1
866	55-80-1	N(=Nc1cccc(c1)C)c2ccc(cc2)N(C)C	Training	1
867	64049-29-2	Nc1ccc(cc1Cl)Cc2ccc(c(c2)Cl)[NH3+]	Training	1
868	74-88-4	CI	Training	1
869	598-57-2	O=[N+]([O-])CN	Training	1
870	76014-81-8	O=NN(C)CCCC(O)c1cnccc1	Training	1
871	14026-03-0	O=NN1CCCCC1C	Training	1
872	36702-44-0	O=NN1CCCCC1C	Training	1
873	58139-48-3	O=[N+]([O-])c4ccc(c2nc1ccccc1c(n2)N3CCOCC3)s4	Training	1
874	3771-19-5	O=C(O)C(Oc1ccc(cc1)C3c2ccccc2CCC3)(C)C	Training	1
875	98-95-3	O=[N+]([O-])c1ccccc1	Training	1
876	92-93-3	O=[N+]([O-])c1ccc(cc1)c2ccccc2	Training	1
877	555-84-0	O=C2NCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
878	2122-86-3	O=[N+]([O-])c1oc(cc1)c2nnc(O)o2	Training	1
879	5522-43-0	O=[N+]([O-])c4ccc1ccc2cccc3ccc4(c1c23)	Training	1
880	10595-95-6	O=NN(C)CC	Training	1
881	42579-28-2	O=NN1C(=O)NC(=O)C1	Training	1
882	56222-35-6	O=NN1CCC(O)C1	Training	1
883	26921-68-6	O=NN(C)CCO	Training	1
884	70415-59-7	O=NN(C)CCCO	Training	1
885	55984-51-5	O=NN(C)CC(=O)C	Training	1
886	66398-63-8	O=NCNCCOS(=O)(=O)c1ccc(cc1)C	Training	1
887	38347-74-9	O=NN1C(=O)OCC1	Training	1
888	92177-49-6	O=NC(=O)CCNCCO	Training	1
889	5632-47-3	O=NN1CCNCC1	Training	1
890	81795-07-5	O=NN1C(C)SC(C)SC1C	Training	1
891	26541-51-5	O=NN1CCSCC1	Training	1
892	75881-18-4	O=NN1CC(N(C)C(C)C1)C	Training	1
893	3096-50-2	O=C2c1ccccc1c3ccc(cc23)NC(=O)C	Training	1
894	14698-29-4	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	1
895	10028-15-6	O=[O+][O-]	Training	1
896	57590-20-2	O=CN(N=CCCCC)C	Training	1
897	298-14-6	O=C([O-])O	Training	1
898	50-24-8	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	1
899	57-83-0	O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Training	1
900	816-57-9	O=NN(C(=O)N)CCC	Training	1
901	127-47-9	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Training	1
902	2318-18-5	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(O)(C)C(C)CC2(=CC)	Training	1
903	533-31-3	Oc1ccc2OCOc2(c1)	Training	1
904	10588-01-9	O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]	Training	1
905	57-68-1	O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	1
906	723-46-6	O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2	Training	1
907	2611-82-7	O=C4C=Cc1cc(cc(c1C4(=NNc2ccc(c3ccccc23)S(=O)(=O)[O-]))S(=O)(=O)[O-])S(=O)(=O)[O-]	Training	1
908	58-22-0	O=C4C=C3CCC1C(CCC2(C)(C(O)CCC12))C3(C)CC4	Training	1
909	16561-29-8	O=C(OC34(C(OC(=O)CCCCCCCCCCCCC)C(C)C2(O)(C(C=C(CO)CC1(O)(C(=O)C(=CC12)C))C3C4(C)(C))))C	Training	1
910	40548-68-3	O=NN1OCCCC1	Training	1
911	76-25-5	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	1
912	76-03-9	O=C(O)C(Cl)(Cl)Cl	Training	1
913	133-07-3	O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl)	Training	1
914	21436-97-5	c1c(c(cc(c1C)[NH3+])C)C	Training	1
915	95-63-6	c1cc(c(cc1C)C)C	Training	1
916	81-15-2	O=[N+]([O-])c1c(c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C	Training	1
917	55-63-0	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Training	1
918	38571-73-2	O(CC(OCCl)COCCl)CCl	Training	1
919	66-22-8	O=C1C=CNC(=O)N1	Training	1
920	66-75-1	O=C1NC=C(C(=O)N1)N(CCCl)CCCl	Training	1
921	15805-73-9	O=C(OC=C)N	Training	1
922	21436-96-4	Nc1ccc(cc1C)C	Training	1
923	51786-53-9	Nc1cc(ccc1C)C	Training	1
924	75-05-8	N#CC	Training	0
925	7177-48-2	O=C(O)C3N2C(=O)C(NC(=O)C(N)c1ccccc1)C2SC3(C)(C)	Training	0
926	20265-97-8	O(c1ccc(N)cc1)C	Training	0
927	86-50-0	O=C1c2ccccc2(N=NN1CSP(OC)(OC)=S)	Training	0
928	532-32-1	O=C([O-])c1ccccc1	Training	0
929	95-14-7	n1[nH]nc2ccccc12	Training	0
930	592-31-4	O=C(N)NCCCC	Training	0
931	96-48-0	O=C1OCCC1	Training	0
932	532-27-4	O=C(c1ccccc1)CCl	Training	0
933	6471-49-4	O=C(Nc1cccc(c1)[N+](=O)[O-])C3=Cc4ccccc4(C(=NNc2cc(ccc2(OC))[N+](=O)[O-])C3(=O))	Training	0
934	108-94-1	O=C1CCCCC1	Training	0
935	4998-76-9	[NH3+]C1CCCCC1	Training	0
936	131-17-9	O=C(OCC=C)c1ccccc1(C(=O)OCC=C)	Training	0
937	33857-26-0	O1c3ccc(cc3(Oc2ccc(cc12)Cl))Cl	Training	0
938	75-34-3	CC(Cl)Cl	Training	0
939	1095-90-5	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	0
940	120-61-6	O=C(OC)c1ccc(cc1)C(=O)OC	Training	0
941	147-24-0	O(CCN(C)C)C(c1ccccc1)c2ccccc2	Training	0
942	142-46-1	NC(NNC(N)=S)=S	Training	0
943	6381-77-7	O=C1OC(C(O)=C1(O))C(O)C[O-]	Training	0
944	29975-16-4	n1nc2n(c1)c4ccc(cc4(C(=NC2)c3ccccc3))Cl	Training	0
945	72-56-0	c1cc(ccc1CC)C(c2ccc(cc2)CC)C(Cl)Cl	Training	0
946	41340-25-4	O=C(O)CC2(OCCc1c3cccc(c3([nH]c12))CC)CC	Training	0
947	97-53-0	Oc1ccc(cc1(OC))CC=C	Training	0
948	2353-45-9	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)[CH2+](c3ccc(cc3)N(Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccc(O)cc5S(=O)(=O)[O-])CC	Training	0
949	1934-21-0	O=C([O-])C2=NN(C(=O)C2(N=Nc1ccc(cc1)S(=O)(=O)[O-]))c3ccc(cc3)S(=O)(=O)[O-]	Training	0
950	55-38-9	O(c1ccc(c(c1)C)SC)P(OC)(OC)=S	Training	0
951	51630-58-1	N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3cccc(Oc2ccccc2)c3	Training	0
952	2164-17-2	O=C(Nc1cccc(c1)C(F)(F)F)N(C)C	Training	0
953	25812-30-0	O=C(O)C(C)(C)CCCOc1cc(ccc1C)C	Training	0
954	9000-30-0	O=C3C=C(OC)C2(Oc1c(c(OC)cc(OC)c1Cl)C2(=O))C(C)C3	Training	0
955	9000-01-5	O=C(OC)c1nc2cc(c3cccnc3(c2(o1)))Cl	Training	0
956	59820-43-8	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1	Training	0
957	100-97-0	N12(CN3CN(C1)CN(C2)C3)	Training	0
958	136-77-6	Oc1ccc(c(O)c1)CCCCCC	Training	0
959	58-93-5	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Training	0
960	80-05-7	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	Training	0
961	123-33-1	O=C1C=CC(=O)NN1	Training	0
962	59-05-2	O=C(O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(nc3(N))N)C(=O)O	Training	0
963	100-01-6	O=[N+]([O-])c1ccc(N)cc1	Training	0
964	121-19-7	O=[N+]([O-])c1cc(ccc1(O))[As](=O)(O)O	Training	0
965	504-88-1	O=C(O)CC[N+](=O)[O-]	Training	0
966	11042-64-1	O=C(OC1CCC25(CC35(CCC4(C)(C(CCC4(C)(C3(CCC2(C1(C)(C)))))C(C)CCC=C(C)C))))C=Cc6ccc(O)c(OC)c6	Training	0
967	23135-22-0	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	0
968	6452-73-9	OC(COc1ccccc1(OCC=C))CNC(C)C	Training	0
969	2058-46-0	O=C3C(=C(O)N)C(=O)C4(O)(C(=O)C2=C(O)c1c(O)cccc1C(O)(C)C2C(O)C4(C3N(C)C))	Training	0
970	56-38-2	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	Training	0
971	78-11-5	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	Training	0
972	135-88-6	c1ccc(cc1)Nc2ccc3ccccc3(c2)	Training	0
973	2198-59-6	Nc1ccc(cc1)Nc2ccccc2	Training	0
974	1918-02-1	O=C(O)c1nc(c(c(N)c1Cl)Cl)Cl	Training	0
975	9005-65-6	O=C(OCCOCC(OCCO)C1OC(OCCO)CC1(OCCO))CCCCCCCC=CCCCCCCCC	Training	0
976	121-79-9	O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	0
977	989-38-8	O=C(OCC)c1ccccc1C3=C4C=C(C(=NCC)C=C4(Oc2cc(NCC)c(cc23)C))C	Training	0
978	83-79-4	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	0
979	110-44-1	O=C(O)C=CC=CC	Training	0
980	959-24-0	O=S(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C	Training	0
981	1972-08-3	Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC	Training	0
982	137-26-8	C(N(C)C)(=S)SSC(N(C)C)=S	Training	0
983	93-76-5	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	0
984	6138-79-0	n1ccccc1C(=CCN2CCCC2)c3ccc(cc3)C	Training	0
985	8024-37-1	O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	0
986	57-13-6	O=C(N)N	Training	0
